"No.","Time","Source","Destination","Protocol","Length","Info"
"8400","40.472720000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8401","40.472735000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8402","40.472784000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=639954 Win=176512 Len=0 TSval=460844 TSecr=478732167"
"8403","40.479580000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8404","40.479593000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8405","40.479600000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=642662 Win=176512 Len=0 TSval=460846 TSecr=478732168"
"8406","40.479604000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8407","40.479607000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8408","40.479610000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8409","40.479613000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8410","40.479616000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8411","40.479619000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8412","40.479623000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8413","40.479625000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=650786 Win=169600 Len=0 TSval=460846 TSecr=478732168"
"8414","40.479625000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8415","40.479628000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8416","40.479631000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8417","40.479634000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8418","40.479637000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8419","40.479640000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8420","40.479643000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8421","40.479647000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8422","40.479651000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8423","40.479654000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8424","40.479658000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8425","40.479659000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=665680 Win=156928 Len=0 TSval=460846 TSecr=478732170"
"8426","40.479660000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8427","40.479663000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8428","40.479665000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=668388 Win=155776 Len=0 TSval=460846 TSecr=478732181"
"8429","40.479665000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8430","40.479668000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8431","40.479686000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=672450 Win=152320 Len=0 TSval=460846 TSecr=478732181"
"8432","40.491518000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8433","40.492359000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8434","40.492368000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=675158 Win=177408 Len=0 TSval=460849 TSecr=478732204"
"8435","40.492374000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8436","40.492379000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8437","40.492396000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=677866 Win=175360 Len=0 TSval=460849 TSecr=478732204"
"8438","40.494587000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8439","40.495399000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8440","40.495406000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=680574 Win=177408 Len=0 TSval=460850 TSecr=478732205"
"8441","40.495413000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8442","40.495417000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8443","40.495434000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=683282 Win=175360 Len=0 TSval=460850 TSecr=478732205"
"8444","40.497868000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8445","40.498651000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8446","40.498659000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=685990 Win=177408 Len=0 TSval=460851 TSecr=478732205"
"8447","40.498665000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8448","40.498670000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8449","40.498687000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=688698 Win=175360 Len=0 TSval=460851 TSecr=478732205"
"8450","40.501256000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8451","40.505526000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8452","40.505543000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=691406 Win=177408 Len=0 TSval=460852 TSecr=478732207"
"8453","40.505552000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8454","40.505557000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8455","40.505675000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=694114 Win=175360 Len=0 TSval=460853 TSecr=478732207"
"8456","40.507293000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8457","40.507310000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8458","40.507317000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=696822 Win=176512 Len=0 TSval=460853 TSecr=478732210"
"8459","40.509660000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8460","40.509675000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8461","40.509683000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=699530 Win=176512 Len=0 TSval=460854 TSecr=478732210"
"8462","40.509687000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8463","40.516200000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8464","40.516217000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=702238 Win=177408 Len=0 TSval=460855 TSecr=478732214"
"8465","40.516226000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8466","40.516233000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8467","40.516237000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8468","40.516241000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8469","40.516244000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8470","40.516248000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8471","40.516251000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8472","40.516254000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8473","40.516258000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8474","40.516262000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8475","40.516369000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=715778 Win=166144 Len=0 TSval=460855 TSecr=478732214"
"8476","40.518505000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8477","40.527264000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8478","40.527281000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=718486 Win=177408 Len=0 TSval=460858 TSecr=478732220"
"8479","40.527291000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8480","40.527298000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8481","40.527302000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8482","40.527306000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8483","40.527309000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8484","40.527312000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8485","40.527316000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8486","40.527320000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8487","40.527323000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8488","40.527326000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8489","40.527329000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8490","40.527443000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=733380 Win=164992 Len=0 TSval=460858 TSecr=478732220"
"8491","40.527462000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8492","40.530408000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8493","40.530420000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=736088 Win=177408 Len=0 TSval=460859 TSecr=478732231"
"8494","40.530427000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8495","40.531545000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8496","40.531554000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=738796 Win=177408 Len=0 TSval=460859 TSecr=478732234"
"8497","40.531560000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8498","40.531563000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8499","40.531566000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","1406","[TCP segment of a reassembled PDU]"
"8500","40.531568000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","1406","[TCP segment of a reassembled PDU]"
"8501","40.531570000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","1406","[TCP segment of a reassembled PDU]"
"8502","40.531573000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","1406","[TCP segment of a reassembled PDU]"
"8503","40.531599000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=746920 Win=170752 Len=0 TSval=460859 TSecr=478732236"
"8504","40.535451000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","1406","[TCP segment of a reassembled PDU]"
"8505","40.535471000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","1406","[TCP segment of a reassembled PDU]"
"8506","40.535481000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=749628 Win=176512 Len=0 TSval=460860 TSecr=478732240"
"8507","40.543314000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","SSLv2","1406","Encrypted Data"
"8508","40.543330000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8509","40.543336000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=752336 Win=176512 Len=0 TSval=460862 TSecr=478732240"
"8510","40.543340000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8511","40.543343000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8512","40.543346000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8513","40.543372000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=756398 Win=173056 Len=0 TSval=460862 TSecr=478732240"
"8514","40.555054000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8515","40.555071000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8516","40.555079000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=759106 Win=176512 Len=0 TSval=460865 TSecr=478732260"
"8517","40.555083000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8518","40.555087000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8519","40.555090000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8520","40.555093000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8521","40.555097000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8522","40.555100000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8523","40.555103000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8524","40.555106000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=765876 Win=170752 Len=0 TSval=460865 TSecr=478732260"
"8525","40.555137000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=768584 Win=168448 Len=0 TSval=460865 TSecr=478732262"
"8526","40.558717000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8527","40.558728000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8528","40.558734000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=771292 Win=176512 Len=0 TSval=460866 TSecr=478732262"
"8529","40.558737000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8530","40.558750000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8531","40.558752000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8532","40.558794000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=775354 Win=173056 Len=0 TSval=460866 TSecr=478732262"
"8533","40.559659000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8534","40.559665000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8535","40.559669000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=778062 Win=176512 Len=0 TSval=460866 TSecr=478732266"
"8536","40.559671000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8537","40.560997000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8538","40.561003000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=780770 Win=177408 Len=0 TSval=460866 TSecr=478732266"
"8539","40.561656000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8540","40.562640000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8541","40.562647000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=783478 Win=177408 Len=0 TSval=460867 TSecr=478732268"
"8542","40.563473000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8543","40.563480000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8544","40.563483000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8545","40.563540000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=787540 Win=175360 Len=0 TSval=460867 TSecr=478732268"
"8546","40.566896000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8547","40.566904000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8548","40.566908000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=790248 Win=176512 Len=0 TSval=460868 TSecr=478732271"
"8549","40.566911000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8550","40.566913000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8551","40.566926000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=792956 Win=174208 Len=0 TSval=460868 TSecr=478732271"
"8552","40.569058000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8553","40.569971000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8554","40.569986000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=795664 Win=177408 Len=0 TSval=460869 TSecr=478732275"
"8555","40.569995000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8556","40.570000000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8557","40.570033000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=798372 Win=175360 Len=0 TSval=460869 TSecr=478732275"
"8558","40.572031000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8559","40.573190000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8560","40.573198000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=801080 Win=177408 Len=0 TSval=460869 TSecr=478732279"
"8561","40.577871000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8562","40.578497000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8563","40.578503000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=803788 Win=177408 Len=0 TSval=460871 TSecr=478732290"
"8564","40.579118000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8565","40.579956000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8566","40.579962000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=806496 Win=177408 Len=0 TSval=460871 TSecr=478732290"
"8567","40.579968000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8568","40.579972000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8569","40.579987000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=809204 Win=175360 Len=0 TSval=460871 TSecr=478732290"
"8570","40.582511000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8571","40.583203000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8572","40.583209000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=811912 Win=177408 Len=0 TSval=460872 TSecr=478732291"
"8573","40.583214000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8574","40.584620000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8575","40.584625000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=814620 Win=177408 Len=0 TSval=460872 TSecr=478732291"
"8576","40.585418000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8577","40.585426000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8578","40.585430000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8579","40.585464000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=818682 Win=175360 Len=0 TSval=460872 TSecr=478732291"
"8580","40.587352000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8581","40.588100000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8582","40.588107000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=821390 Win=177408 Len=0 TSval=460873 TSecr=478732295"
"8583","40.588114000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8584","40.589702000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8585","40.589708000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=824098 Win=177408 Len=0 TSval=460874 TSecr=478732295"
"8586","40.590535000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8587","40.590543000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8588","40.590546000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8589","40.590556000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=828160 Win=175360 Len=0 TSval=460874 TSecr=478732295"
"8590","40.592495000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8591","40.594138000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8592","40.594145000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=830868 Win=177408 Len=0 TSval=460875 TSecr=478732297"
"8593","40.594151000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8594","40.594155000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8595","40.594167000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=833576 Win=175360 Len=0 TSval=460875 TSecr=478732297"
"8596","40.595065000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8597","40.596291000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8598","40.596298000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=836284 Win=177408 Len=0 TSval=460875 TSecr=478732305"
"8599","40.596305000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8600","40.596309000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8601","40.596313000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8602","40.596320000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=840346 Win=174208 Len=0 TSval=460875 TSecr=478732305"
"8603","40.597596000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8604","40.598431000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
"8605","40.598436000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","35473 > https [ACK] Seq=7619 Ack=843054 Win=177408 Len=0 TSval=460876 TSecr=478732305"
"8606","40.598442000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Continuation Data"
